x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
361,403,150,1198,592,327,797,329,1241,609
1193,643,148,760,309,456,803,563,58,1039
1092,587,140,549,687,882,812,99,356,719
729,483,143,985,330,571,802,-108,625,660
316,951,146,1002,326,716,812,12,494,812
781,1029,151,826,668,522,794,270,615,1060
648,905,152,1275,429,181,810,927,358,1358
279,1006,144,469,471,1018,802,451,1158,827
546,405,150,1090,924,510,796,1185,50,824
710,1242,136,542,600,444,805,540,486,723
898,835,139,1651,339,-2,796,931,625,716
475,283,142,1316,612,394,803,274,379,991
139,1200,152,1028,699,404,799,70,190,398
715,1086,157,399,514,529,805,206,383,1038
595,649,158,1422,729,1321,792,553,287,799
592,665,162,749,571,818,807,208,955,574
923,269,147,945,281,825,808,255,1031,240
131,1132,153,613,594,1222,790,1102,755,1039
282,199,160,-94,-31,825,798,688,986,651
960,1027,153,1200,409,1130,800,748,765,579
757,669,153,1121,422,846,804,363,725,854
1031,1213,151,746,565,747,808,426,230,785
324,391,161,914,864,177,798,567,755,784
606,861,157,688,803,616,797,1180,501,1180
280,1477,160,1119,469,493,804,575,180,812
588,465,162,803,661,1101,793,-52,1090,960
807,550,158,624,548,1287,795,504,477,909
988,1176,157,803,557,1006,806,848,759,688
748,528,164,1197,586,336,798,563,588,793
200,1136,172,1102,415,1325,793,408,301,869
398,598,165,542,597,97,793,-262,872,732
723,1057,165,854,727,336,801,764,528,800
1249,506,158,875,473,325,792,473,237,844
1000,508,167,568,629,313,798,299,614,770
1048,306,160,981,225,1060,788,556,667,866
1341,558,168,1422,610,1031,808,-52,-360,1354
748,248,159,1178,684,477,803,420,482,869
181,689,150,1195,760,541,800,422,300,709
663,1426,167,658,699,7,799,214,216,931
878,556,157,904,514,974,803,96,771,950
655,394,153,1393,598,883,811,512,672,785
437,583,160,585,872,547,793,776,648,663
624,725,162,1030,197,298,813,657,578,871
207,410,165,904,316,681,808,562,972,692
454,827,148,704,646,424,813,496,556,454
687,979,160,1051,695,688,799,-166,858,1108
1359,238,150,719,588,136,803,896,585,728
320,367,146,841,-15,738,805,352,586,301
591,1360,141,989,311,994,794,1230,851,830
1194,24,145,1150,480,546,799,628,166,585
715,1203,160,1809,314,357,794,920,250,911
1206,315,149,503,203,1091,803,136,702,443
956,1046,154,1189,511,1133,802,1039,983,593
463,377,148,748,685,419,805,813,652,869
1185,1298,139,938,677,592,803,339,614,888
-330,153,131,773,385,858,810,707,310,1235
379,1220,141,1201,363,271,818,328,722,751
325,416,141,710,500,862,802,826,379,922
616,1382,140,831,388,635,803,684,900,1014
431,732,131,855,597,329,811,758,691,1035
631,516,133,1251,440,776,809,732,683,695
961,802,125,658,513,1058,811,644,600,745
657,540,138,1009,447,1032,805,733,897,1034
559,1068,123,1162,435,341,807,544,480,808
766,84,134,562,500,343,803,367,622,802
584,713,130,634,81,581,813,235,932,544
832,583,127,836,519,724,820,-18,763,995
319,656,133,820,693,1079,811,41,445,782
130,601,125,847,640,359,818,780,606,870
623,1041,117,570,535,1288,822,703,528,933
1104,567,124,895,174,621,823,1084,771,1082
726,509,119,846,310,682,814,791,764,800
941,739,122,1231,530,431,824,812,682,857
499,1123,119,1979,795,488,818,654,655,599
576,987,127,585,387,473,821,421,1202,784
499,318,131,653,455,400,819,834,402,842
442,432,117,1203,15,942,819,899,982,1200
540,1143,121,840,622,968,829,276,293,871
821,581,118,539,440,688,821,37,322,648
422,824,130,647,376,686,825,664,183,628
483,895,122,383,255,1129,833,-223,835,602
471,484,126,965,383,611,832,837,777,1081
549,328,115,903,705,774,831,479,766,504
307,201,120,826,514,352,840,341,466,208
419,377,114,1729,793,-511,839,570,469,890
693,568,128,548,464,-201,832,843,607,252
1027,576,110,1179,176,-326,842,905,280,651
1015,568,120,1197,656,339,841,337,1271,673
494,524,119,689,193,203,845,616,1441,583
400,478,128,421,536,477,831,690,636,802
293,662,122,944,399,765,844,29,536,644
443,-137,110,657,625,763,844,142,674,591
393,1019,115,993,588,721,851,899,868,538
515,516,130,879,653,-40,840,310,316,764
281,569,120,744,569,693,842,349,1058,831
292,403,111,1501,480,1255,836,467,457,1083
1105,626,111,1220,543,686,844,706,560,980
845,254,124,1514,239,503,847,684,110,918
483,990,116,847,449,98,832,804,315,410
854,496,120,857,726,783,843,1005,354,567
833,1099,124,1303,579,1072,848,222,394,427
845,1001,126,468,325,1051,833,663,992,979
519,1175,129,1232,463,691,845,392,1188,983
363,1464,117,1719,343,614,852,1082,575,307
434,1020,115,1063,484,366,846,573,831,1071
920,987,119,940,489,258,856,449,907,808
67,106,128,1275,579,-66,853,363,306,582
627,945,112,497,469,1197,848,706,1026,858
860,973,121,700,507,498,847,777,612,826
849,760,120,507,425,518,857,505,267,1068
199,615,111,498,496,410,867,589,-32,757
727,1282,111,664,223,898,854,939,870,799
-248,597,121,1102,337,1175,857,190,1309,687
518,840,122,544,679,296,854,316,846,589
736,344,118,1034,773,706,867,478,695,614
471,1258,249,743,259,512,815,-312,155,379
524,319,259,1123,646,272,818,231,333,749
160,1216,251,540,614,516,825,301,624,759
264,-161,250,1213,532,1138,814,385,915,763
602,978,254,1031,534,952,816,313,594,730
186,1297,242,968,393,697,804,134,629,1103
1096,644,242,1036,829,-4,811,487,348,1044
683,658,240,379,170,989,807,814,-63,841
1180,1058,260,-50,913,248,805,-71,460,795
130,725,251,466,405,840,814,206,636,447
703,400,248,616,631,620,813,332,990,421
1002,6,252,1134,672,840,814,490,723,1035
558,994,243,1151,114,1027,817,1028,663,1024
620,374,253,977,278,88,813,88,965,947
343,167,245,1361,658,563,823,396,534,500
277,647,247,676,326,-94,819,371,762,702
478,850,243,170,446,1126,814,955,745,627
977,715,254,155,579,798,813,588,301,675
1181,1340,246,860,475,357,815,1073,234,1003
678,765,252,556,523,655,822,497,323,691
622,1060,255,1746,744,660,816,664,946,934
1311,451,255,1069,450,715,807,-198,783,601
251,935,249,595,561,871,817,835,1306,1042
596,1115,259,777,753,-5,813,609,396,901
861,674,261,2054,93,412,808,452,357,842
252,527,249,942,655,-124,806,826,420,470
753,548,261,784,524,860,809,585,229,568
344,339,260,1590,536,700,812,320,719,795
593,-236,260,1460,651,219,820,889,561,981
433,747,257,160,168,155,821,215,189,573
99,738,262,861,858,420,812,714,548,863
789,1139,268,1189,679,1011,813,804,1411,589
208,566,272,1303,576,497,811,423,889,407
797,335,267,1051,506,576,813,936,26,867
146,617,263,892,583,831,819,542,570,648
380,376,252,1111,364,647,810,229,375,847
752,768,272,1275,306,294,820,457,968,521
467,746,263,1328,503,315,812,422,1340,112
98,696,266,838,605,1228,819,732,515,434
1021,539,265,1268,432,380,820,531,893,687
1057,1346,270,1078,855,381,817,615,540,815
815,564,269,-27,458,622,817,45,228,828
726,808,267,857,438,891,815,893,567,387
835,1380,255,343,482,511,807,709,327,428
112,23,264,434,858,538,812,410,748,1030
463,628,266,468,591,1422,809,419,374,577
347,505,272,813,108,538,804,1246,339,805
727,839,256,756,669,786,821,739,978,404
1049,1092,265,1026,656,525,811,673,463,917
771,210,263,1171,-27,566,804,460,904,433
442,814,270,1375,696,500,807,500,817,837
201,819,280,1354,630,949,808,68,761,719
1011,1190,280,1136,677,482,798,441,743,756
549,960,272,631,530,336,803,598,352,849
821,928,277,231,396,402,802,799,797,661
1027,362,273,1367,526,803,802,465,842,659
52,954,278,1307,638,284,814,866,888,349
675,742,272,914,454,788,814,277,857,480
797,621,281,1075,697,352,808,504,237,593
677,629,291,856,35,712,812,296,364,742
495,-22,277,770,597,346,810,417,644,725
516,417,287,677,285,779,808,178,730,734
320,673,289,1034,388,939,802,281,870,883
710,656,297,659,415,325,813,-297,575,1178
926,229,288,1289,495,1146,808,636,466,1152
525,983,292,1204,599,-80,811,-189,847,431
598,586,289,803,529,197,804,756,222,838
166,975,299,423,774,721,808,728,470,754
448,747,301,461,599,387,798,829,1361,1067
940,851,293,951,173,21,811,788,557,699
775,704,302,491,669,485,805,123,359,840
652,304,290,830,688,1066,802,392,808,1106
1025,1021,305,1141,340,641,806,700,718,872
100,291,295,1214,883,662,810,515,1266,571
271,1034,299,1333,1029,454,813,-162,339,1173
232,714,285,789,421,647,820,598,792,950
739,1132,286,1288,600,810,806,340,721,1083
539,793,297,934,477,1058,803,161,462,764
854,488,291,745,437,1024,812,421,1292,933
555,713,297,910,468,707,805,367,765,708
392,1402,292,389,74,804,814,47,807,996
866,1371,295,1143,640,517,806,242,1301,419
596,1313,295,1194,494,362,818,564,-63,800
696,538,284,937,655,1251,802,304,843,639
492,758,289,944,313,900,813,160,771,810
632,1153,279,1304,363,249,814,246,682,782
673,280,282,933,563,489,820,374,883,493
593,605,286,912,584,843,809,738,227,996
700,679,269,785,604,982,812,498,575,1044
774,429,263,1231,569,-209,821,331,896,682
930,494,263,170,484,675,816,319,551,722
610,586,257,1204,462,1178,822,606,921,445
598,1304,248,-34,664,632,828,63,992,769
447,599,254,412,432,426,821,561,580,678
216,395,238,506,380,886,824,353,755,900
866,856,252,630,621,248,827,66,251,943
428,336,249,1248,775,1307,834,-146,714,258
867,394,249,443,423,1039,821,439,356,1008
350,369,252,1078,717,1294,827,509,423,653
668,656,242,94,424,410,830,269,1084,490
589,1806,242,1080,609,819,838,1175,1075,488
351,824,235,1030,718,642,832,207,1410,640
452,557,252,440,698,823,825,-403,451,911
151,614,241,1246,743,741,830,67,314,970
356,624,242,489,597,788,833,487,385,424
916,1495,247,1092,547,688,827,400,725,880
1285,290,237,933,574,433,830,752,1397,874
642,1200,227,1194,583,537,830,1230,431,678
-214,467,240,828,405,108,840,292,643,725
126,500,231,1384,640,752,822,248,249,688
258,-47,237,828,870,486,838,293,599,1147
368,89,245,1777,428,806,827,682,444,566
556,604,332,669,611,865,808,425,379,881
560,641,326,599,419,429,813,422,675,783
482,426,323,1347,490,713,811,230,483,1088
108,495,333,1052,483,954,798,247,1015,989
565,494,340,1012,473,934,805,633,701,705
1075,391,340,1007,491,378,803,335,648,658
86,1165,335,636,573,804,812,311,131,919
319,211,336,760,490,429,820,424,640,503
595,-40,334,822,434,865,808,857,739,793
912,613,345,1126,689,798,819,387,248,463
519,1099,335,693,705,58,813,18,529,405
795,332,343,1280,757,650,807,526,303,979
587,415,345,649,270,209,817,1153,89,1193
571,647,333,647,470,801,803,77,148,877
605,696,336,775,650,296,813,204,248,841
1734,1136,345,514,277,117,823,338,736,647
1000,452,328,675,268,631,814,198,427,887
425,1471,346,832,881,955,804,385,621,731
597,441,344,389,636,140,821,261,678,457
96,696,330,237,651,257,804,328,597,1000
274,570,334,433,557,702,808,649,885,1160
701,684,337,1066,329,519,818,470,340,430
366,917,343,808,510,845,828,211,172,610
848,673,331,916,327,841,822,1002,462,604
285,567,344,706,578,1139,817,152,1343,297
847,866,344,1104,642,674,827,423,660,697
626,742,337,1092,305,621,813,696,682,402
883,639,339,1383,452,757,823,500,367,826
1027,446,334,584,461,485,818,555,60,905
818,787,330,591,327,985,828,251,705,1043
721,443,340,1219,678,843,824,-218,1280,1162
1137,640,346,525,586,435,817,1112,789,742
849,925,348,1082,726,895,832,549,773,622
509,922,340,328,140,332,825,787,733,833
765,137,345,1058,358,109,819,222,385,536
778,561,349,1047,398,635,830,-207,538,556
1214,1322,348,1420,189,536,828,972,313,705
513,888,330,609,753,540,833,256,444,856
815,426,340,1731,264,620,826,651,1182,941
599,91,347,1196,668,900,829,360,577,315
574,863,343,1511,358,18,821,857,428,1032
522,-277,330,528,930,186,820,556,789,1004
481,925,346,686,361,480,822,344,857,474
712,1407,344,345,765,699,824,842,747,1057
490,1023,343,696,918,1125,836,904,223,571
472,358,341,560,430,428,846,209,1195,780
746,19,339,1199,569,616,836,463,343,832
229,185,351,656,373,301,842,630,924,689
627,1172,344,1451,307,-17,854,587,456,924
1407,434,344,1177,402,429,846,690,595,974
694,224,332,314,1011,1018,843,633,1376,351
235,192,341,627,990,598,848,233,747,752
597,391,334,1435,360,1062,845,20,632,582
654,679,332,1516,503,487,853,662,1320,431
418,1123,347,588,517,632,845,777,216,395
648,172,342,541,457,547,857,267,625,804
708,458,344,1550,396,674,851,625,416,865
1021,381,345,894,520,632,861,435,85,344
429,694,342,1067,711,745,851,591,524,370
1045,712,335,81,448,682,863,846,607,766
623,569,338,1247,429,1115,856,1060,455,662
675,971,338,868,579,276,856,81,935,829
827,658,345,1287,516,793,854,496,870,492
99,561,355,1609,302,406,863,721,719,1003
494,-80,345,895,579,640,862,221,744,782
943,517,344,1031,518,1018,869,503,539,391
849,704,348,933,294,336,864,985,843,967
866,618,345,435,604,1137,874,481,584,612
437,850,350,1020,499,827,883,277,307,465
494,720,335,1399,443,305,880,689,881,557
1047,919,345,783,526,308,872,194,145,873
428,697,349,1223,467,514,882,586,1030,594
393,498,342,1226,958,426,876,745,428,982
1142,790,346,428,714,1375,872,771,631,1072
682,744,346,656,737,604,877,558,848,800
592,760,351,807,353,634,886,167,558,866
470,184,347,465,443,689,881,328,541,448
654,800,347,857,684,1002,879,394,322,563
957,874,341,1123,643,927,893,543,1369,1075
527,294,351,862,589,351,887,608,419,761
561,1039,349,856,622,701,894,461,597,1210
651,740,346,8,431,716,879,811,-75,422
572,892,354,636,561,-334,889,382,759,612
690,986,357,759,518,530,897,45,283,802
861,764,341,458,353,127,887,602,628,1182
686,854,351,649,535,635,888,747,953,746
483,1138,356,528,662,842,896,714,353,748
897,1161,359,259,457,499,890,208,530,1155
471,754,352,357,751,322,898,856,571,1048
554,483,345,48,321,443,906,406,556,667
935,690,343,1077,500,421,906,695,637,508
-29,613,342,675,562,1101,896,707,928,614
699,998,352,-126,550,467,899,822,196,665
907,518,350,1012,455,382,893,923,91,600
502,751,344,1457,290,88,894,-46,441,991
326,1119,360,905,586,520,894,45,964,380
982,751,353,1150,675,377,902,367,841,724
895,243,354,878,644,404,912,210,158,535
686,246,364,1497,543,1010,921,338,565,645
327,767,347,1041,508,453,911,274,1154,556
260,1224,354,1350,110,752,919,343,784,694
1034,755,357,303,610,106,920,670,582,422
55,461,356,930,598,952,923,498,1057,758
71,697,350,1124,739,755,914,383,563,771
336,848,358,1001,127,454,907,185,298,876
335,1181,345,765,993,509,922,438,509,1072
508,625,344,1543,315,1146,908,433,-52,539
244,627,343,871,328,537,916,647,994,934
1099,899,349,584,261,602,907,566,1085,536
873,1078,343,1884,497,375,914,805,895,591
627,852,358,1067,317,709,897,624,701,824
561,830,341,1073,476,390,911,593,887,879
220,465,353,924,301,892,911,501,1059,772
246,807,349,629,800,357,900,641,1203,985
374,802,344,752,308,806,905,735,464,699
-45,1208,350,781,460,697,906,23,506,1365
174,382,342,606,656,276,910,430,971,877
537,536,357,1447,707,191,895,464,751,1020
1163,105,358,1049,508,949,899,658,542,649
191,689,347,260,664,858,901,406,890,832
420,967,349,619,504,574,891,75,811,702
507,772,348,337,565,723,900,881,556,1234
487,1040,355,462,784,1177,896,178,880,565
991,387,346,693,638,434,894,328,676,674
901,350,354,431,403,516,891,1140,368,785
543,1103,349,775,247,254,882,103,400,688
457,1086,348,1138,552,222,890,-132,972,916
334,121,345,124,642,769,886,440,693,1051
622,866,354,524,743,315,880,721,812,901
715,642,358,741,303,917,877,-68,214,439
585,807,349,784,293,812,872,1121,-73,1106
361,365,352,1151,570,439,878,698,501,829
712,999,343,1199,409,547,875,630,761,386
808,1278,351,795,625,1228,868,645,473,996
636,867,339,1532,457,787,867,613,776,892
728,236,359,837,601,-29,867,-8,189,406
638,821,349,708,420,1458,871,409,1043,1263
922,-81,354,1234,636,1003,866,8,1064,833
842,80,344,1147,772,307,872,288,525,891
799,934,353,1312,698,840,863,1190,879,593
623,1118,346,979,443,444,855,68,1010,513
79,360,347,964,803,-58,851,624,226,540
750,552,352,599,296,734,850,980,753,486
69,760,339,578,185,429,860,857,802,923
615,429,347,1823,229,411,846,726,870,464
109,1281,340,1187,546,914,847,386,861,440
245,685,351,619,641,339,865,812,686,666
326,411,346,1425,632,845,854,736,689,967
-53,645,352,853,551,235,863,-90,457,885
910,1331,342,1269,284,123,857,326,21,1018
937,403,351,2058,803,242,851,315,627,1135
604,840,342,1191,567,125,854,65,527,753
972,941,345,421,867,978,844,793,61,608
732,640,346,750,481,891,847,441,1097,1064
493,42,348,165,165,618,850,631,457,776
433,28,350,806,587,832,850,311,279,1079
876,3,355,1055,387,918,848,354,843,648
925,875,345,787,496,865,845,616,371,330
495,470,347,1934,266,210,842,657,556,916
422,607,345,883,447,355,852,340,523,916
595,557,338,527,825,1296,845,506,649,1027
505,1399,346,955,490,387,854,491,908,884
836,984,335,880,433,419,837,410,305,1129
657,785,354,1125,712,549,838,211,810,930
152,551,345,799,488,1025,846,631,738,1101
1259,1613,350,911,276,681,852,416,693,387
376,1166,339,705,501,708,844,408,1371,498
216,290,351,1043,909,-171,842,230,569,669
214,993,336,687,443,741,841,269,503,853
512,991,355,1520,285,763,839,487,631,1314
613,153,338,946,397,321,844,488,623,1288
253,536,345,737,580,381,852,70,946,742
720,656,347,591,569,1114,862,414,793,683
891,656,336,569,789,220,859,310,637,821
1121,16,345,517,581,943,853,893,1156,704
718,415,340,1090,455,667,856,779,613,534
712,1147,336,339,169,153,852,881,594,855
660,555,347,1110,490,824,843,443,442,868
726,242,351,768,342,720,845,6,495,480
866,603,345,1498,477,417,854,809,925,792
480,765,338,877,471,843,859,-302,508,1020
69,620,353,147,222,987,849,703,831,673
776,372,343,647,331,1470,850,109,-16,665
367,815,344,724,216,-69,861,511,779,735
762,661,343,25,626,722,848,580,551,844
395,592,348,421,1010,435,851,65,843,850
310,574,345,1011,699,447,861,567,767,938
560,196,347,1164,350,132,851,460,211,971
739,754,351,1016,488,775,863,867,555,669
549,556,345,480,570,308,872,387,1029,569
127,583,355,931,559,465,862,542,1061,638
164,772,339,154,395,891,873,658,917,665
530,273,341,1589,491,928,880,586,689,496
